Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,CGPA,Dropout,Semester_Year 2,Semester_Year 3,Semester_Year 4,Department_Business,Department_CS,Department_Engineering,Department_Science,Parental_Education_High School,Parental_Education_Master,Parental_Education_PhD
29.5,0,35178.0,1,4.95,79.3,2,32.1,1,0,7.0,2.72,2.65,0,0,1,0,1,0,0,0,0,0,0
22.3,0,35436.0,1,1.78,83.5,1,50.9,0,0,3.8,2.86,2.73,0,1,0,0,0,0,1,0,0,1,0
23.5,1,25000.0,1,3.87,83.7,1,41.7,0,0,6.2,1.51,1.29,0,1,0,0,0,0,1,0,0,1,0
23.1,0,25871.0,1,4.34,91.3,2,34.5,0,1,3.6,3.78,3.81,0,0,0,1,0,0,0,0,0,0,0
22.4,0,25000.0,0,3.29,85.9,2,45.4,0,0,6.1,1.57,1.5,1,1,0,0,0,0,0,0,0,0,0
20.3,0,49396.0,1,1.51,90.4,1,22.0,1,1,4.7,1.74,2.44,1,0,0,0,0,0,0,0,1,0,0
22.7,1,25000.0,1,5.8,85.1,5,36.2,0,1,6.1,4.0,4.0,0,0,0,1,0,0,0,1,0,1,0
19.3,1,53245.0,1,3.22,81.5,0,28.6,1,1,4.8,2.1,2.23,0,0,1,0,0,0,0,0,0,0,0
20.5,1,25000.0,1,3.28,86.1,1,28.4,1,0,1.5,3.29,3.33,0,0,0,0,0,0,1,0,0,0,1
19.9,1,52974.0,1,5.73,84.8,2,32.3,1,0,6.4,1.88,1.72,0,0,0,0,0,0,1,0,0,0,0
21.2,1,25000.0,1,0.5,79.1,0,44.1,0,0,7.6,1.87,1.27,0,0,0,0,1,0,0,0,1,0,0
26.1,0,25000.0,1,5.96,70.7,3,48.8,1,0,4.0,2.38,1.77,0,0,0,0,0,0,0,0,0,0,0
17.0,0,42091.0,0,6.89,77.8,3,26.8,1,0,7.0,3.04,3.46,0,0,1,0,0,0,1,0,1,0,0
22.5,0,51910.0,1,2.84,77.8,0,16.9,1,0,4.4,2.3,2.43,0,0,0,1,0,1,0,0,0,0,0
17.5,0,25000.0,1,3.36,86.4,1,20.2,1,1,3.1,2.88,2.8,0,0,0,0,0,1,0,0,1,0,0
20.0,1,45815.0,1,4.63,81.5,2,53.4,0,1,4.4,3.35,4.0,0,0,0,0,0,0,0,0,0,0,0
23.4,0,25000.0,1,4.33,75.5,2,47.8,0,1,5.2,2.13,2.55,1,0,1,0,0,1,0,0,0,1,0
21.1,1,25000.0,1,5.28,80.7,1,16.9,0,1,3.1,4.0,3.7,0,0,0,1,1,0,0,0,0,0,0
18.6,1,64566.0,1,4.65,79.4,1,49.9,0,1,7.9,3.76,3.86,0,0,0,1,0,0,0,1,0,0,0
19.4,1,25999.0,1,5.08,74.6,0,21.5,0,0,2.7,4.0,3.86,0,1,0,0,1,0,0,0,1,0,0
22.5,0,25000.0,1,8.47,93.7,1,38.0,1,1,4.5,3.63,3.94,0,0,0,1,0,1,0,0,0,1,0
19.4,0,25000.0,1,1.93,80.5,2,21.5,1,0,3.8,2.63,2.81,0,0,0,0,0,0,0,0,1,0,0
21.5,1,25000.0,1,5.75,75.7,3,56.0,0,0,7.9,2.5,2.68,0,1,0,0,1,0,0,0,1,0,0
21.1,0,26915.0,1,5.92,68.7,0,23.2,0,0,2.8,2.88,3.07,0,0,0,1,0,0,1,0,0,1,0
19.6,1,25000.0,1,2.57,82.7,0,17.4,0,0,7.0,0.86,0.78,0,1,0,0,0,0,1,0,0,1,0
25.7,1,33102.0,1,2.96,86.1,4,24.5,1,0,5.9,2.4,1.98,0,0,1,0,0,0,1,0,0,0,0
22.4,0,28519.0,1,4.65,76.8,2,61.5,0,0,3.3,4.0,4.0,0,0,0,0,0,1,0,0,0,1,0
17.0,0,67228.0,1,2.38,83.1,0,33.1,1,0,4.9,1.84,2.09,1,0,1,0,1,0,0,0,0,1,0
21.4,0,38358.0,1,3.2,73.3,2,17.7,1,0,5.2,1.77,1.83,1,1,0,0,1,0,0,0,0,0,0
19.5,0,39128.0,0,4.31,80.2,0,20.5,0,0,6.6,2.82,2.65,0,0,1,0,1,0,0,0,0,0,0
22.9,0,59820.0,1,3.11,90.7,1,9.0,1,0,4.3,3.78,3.71,0,1,0,0,0,1,0,0,0,0,0
19.3,0,25000.0,1,3.7,80.1,4,36.5,1,0,6.6,1.5,0.91,1,0,1,0,0,0,0,1,0,0,1
20.7,0,25000.0,1,2.87,76.8,1,15.0,1,0,5.6,0.85,0.88,0,0,1,0,0,0,1,0,0,0,0
22.1,0,61340.0,1,2.77,92.7,1,43.3,1,0,6.3,0.0,0.27,1,1,0,0,0,0,0,0,1,0,0
22.9,0,32257.0,1,4.61,83.6,0,39.5,1,1,3.9,3.18,3.07,0,0,1,0,0,0,1,0,0,1,0
18.4,0,32325.0,0,3.87,78.0,0,28.8,1,0,5.1,1.96,1.62,0,0,0,1,0,0,1,0,0,0,1
20.3,1,25000.0,1,4.16,75.1,1,44.8,0,0,5.7,0.0,0.08,0,0,0,1,0,0,1,0,0,0,1
20.0,0,25000.0,0,4.92,72.8,1,41.1,0,0,5.6,1.41,1.36,1,0,1,0,0,0,0,0,0,1,0
19.6,1,49416.0,1,4.24,85.4,4,31.9,0,1,5.4,2.17,2.0,1,1,0,0,0,1,0,0,1,0,0
24.9,1,53680.0,1,3.56,88.1,3,20.8,0,0,9.3,1.51,1.54,1,0,0,0,0,0,0,0,0,0,0
21.9,0,47586.0,0,2.86,82.0,0,35.0,1,0,6.5,3.45,3.48,0,0,0,0,0,0,0,0,0,1,0
18.2,1,47848.0,1,4.58,80.4,2,34.9,1,0,6.8,2.7,2.82,0,0,0,1,0,0,0,0,1,0,0
23.0,1,29740.5,1,4.0,71.7,1,35.9,0,0,5.5,3.04,3.07,0,0,1,0,0,1,0,0,1,0,0
25.7,0,32174.0,0,5.14,70.7,1,30.9,0,0,6.5,2.1,2.17,1,0,0,1,1,0,0,0,0,0,0
23.3,1,26763.0,0,2.04,82.6,1,33.9,1,0,5.9,0.0,0.44,1,1,0,0,0,0,0,1,0,0,0
17.7,1,61463.0,1,1.37,82.1,3,33.6,0,0,8.8,0.0,0.02,1,0,0,1,0,0,0,0,0,0,0
19.9,0,25000.0,1,3.04,85.3,2,46.3,0,0,5.4,1.93,1.85,0,0,1,0,0,0,1,0,0,1,0
23.8,1,37123.0,1,2.0,85.8,3,14.7,1,0,7.0,2.62,2.43,0,0,0,1,0,1,0,0,0,1,0
19.4,1,25000.0,1,2.33,78.7,0,18.0,0,1,9.3,0.22,0.41,1,1,0,0,0,0,0,1,0,1,0
22.0,1,25000.0,1,0.91,96.8,2,30.9,1,0,6.7,1.38,1.58,0,1,0,0,0,0,0,0,0,1,0
22.7,0,29740.5,0,4.0,73.3,2,20.9,0,1,5.5,1.86,1.74,0,0,0,0,0,0,0,1,1,0,0
19.0,0,25000.0,1,2.49,78.2,1,32.5,1,0,4.2,4.0,3.9,0,0,0,0,1,0,0,0,0,0,0
20.9,0,47988.0,1,2.48,88.9,2,16.6,1,0,4.6,3.49,3.74,0,0,1,0,0,0,1,0,0,0,0
17.0,1,25000.0,1,3.14,76.9,3,18.5,0,0,6.2,1.94,1.74,1,0,1,0,0,0,0,0,1,0,0
18.7,0,29740.5,1,4.0,82.9,1,54.7,1,1,5.5,2.26,2.44,1,1,0,0,0,1,0,0,0,0,0
20.4,0,32193.0,1,3.66,77.7,2,27.2,1,0,6.6,2.13,2.29,0,0,0,0,1,0,0,0,1,0,0
18.3,1,25000.0,1,2.18,78.9,1,15.9,0,1,4.8,3.48,3.96,0,1,0,0,0,0,0,0,0,0,1
24.6,0,25000.0,1,5.28,71.6,3,28.6,1,0,5.0,1.82,2.39,0,0,1,0,0,0,1,0,0,1,0
17.9,0,34663.0,1,4.36,88.1,3,42.4,0,0,5.2,3.44,3.18,0,0,1,0,0,0,0,1,0,0,0
20.0,0,38455.0,1,4.54,88.3,0,44.5,0,0,3.1,3.8,4.0,0,0,1,0,1,0,0,0,1,0,0
21.3,1,26302.0,1,3.43,88.2,2,12.5,0,0,4.7,1.7,1.55,0,1,0,0,0,0,1,0,0,0,0
24.2,1,44629.0,1,5.4,78.6,2,20.8,0,1,4.6,4.0,3.93,0,1,0,0,0,0,0,0,1,0,0
17.8,1,27845.0,1,4.64,84.7,2,32.7,0,0,10.0,0.0,0.22,1,1,0,0,1,0,0,0,0,0,0
23.6,1,29977.0,1,4.25,98.0,0,29.6,1,0,7.2,1.02,1.19,1,0,1,0,0,0,1,0,1,0,0
21.0,0,34579.0,1,5.3,84.3,3,10.8,0,0,3.6,4.0,3.71,0,0,0,1,0,0,0,1,0,1,0
18.8,1,51855.0,1,1.83,72.8,2,12.7,1,0,2.7,1.06,1.02,0,0,0,0,0,0,1,0,0,0,0
22.0,0,25000.0,1,4.25,75.2,1,17.2,1,0,3.1,0.86,1.13,1,0,0,1,1,0,0,0,0,0,0
21.4,1,25000.0,0,3.13,74.8,0,8.7,1,1,8.0,2.14,2.67,0,0,1,0,1,0,0,0,0,0,0
19.7,1,25000.0,1,3.06,92.6,3,24.5,1,0,3.1,3.03,3.04,0,0,1,0,0,1,0,0,1,0,0
21.2,0,25000.0,1,5.04,85.2,1,44.3,1,0,8.4,2.04,2.05,0,0,1,0,1,0,0,0,0,0,0
20.2,1,69964.0,1,5.78,69.4,1,22.0,0,1,5.9,3.82,3.94,0,0,0,1,0,0,1,0,1,0,0
21.2,0,41925.0,1,5.65,92.4,1,43.0,1,0,5.1,3.74,3.42,0,1,0,0,0,0,1,0,0,1,0
22.5,1,25000.0,1,4.01,86.5,0,30.4,1,0,3.4,3.47,3.96,0,1,0,0,0,1,0,0,0,0,0
24.5,1,25000.0,1,3.58,83.4,1,27.8,0,1,7.8,2.14,2.11,0,0,1,0,0,0,0,0,1,0,0
18.3,0,37185.0,1,5.61,94.1,0,10.0,0,0,6.5,2.88,3.27,0,0,1,0,0,0,1,0,0,0,0
25.7,0,25000.0,1,2.72,80.2,2,44.0,0,0,7.1,3.13,2.6,0,0,1,0,0,1,0,0,0,0,1
17.0,1,25000.0,1,6.21,92.9,1,31.4,0,0,5.0,1.64,1.85,1,0,1,0,0,0,0,0,1,0,0
20.7,1,66634.0,1,3.5,64.3,1,10.8,1,1,6.7,0.96,0.28,0,0,0,1,0,0,0,1,1,0,0
22.3,0,25000.0,1,3.94,76.1,0,34.6,0,1,8.2,2.53,2.32,0,0,1,0,0,0,0,0,0,0,0
21.6,0,52723.0,1,3.31,88.3,1,22.9,1,0,6.6,2.01,1.89,0,1,0,0,1,0,0,0,0,1,0
19.6,0,63145.0,1,4.05,95.4,1,30.7,0,1,3.6,2.49,2.25,0,0,1,0,1,0,0,0,1,0,0
20.5,1,29740.5,1,4.0,72.3,3,32.9,0,1,5.5,1.37,1.31,0,0,0,0,1,0,0,0,0,1,0
19.9,0,25000.0,0,3.52,78.7,2,44.6,0,0,6.9,1.2,1.19,1,0,0,1,0,1,0,0,0,0,0
19.7,1,25193.0,1,4.2,83.3,1,16.5,0,0,8.5,1.85,1.95,0,0,0,1,0,0,0,0,1,0,0
22.9,1,25000.0,1,3.86,74.5,2,36.9,0,0,6.6,4.0,3.74,0,0,0,0,0,0,0,1,0,0,0
21.8,0,31972.0,1,0.76,79.9,3,45.9,0,1,7.5,1.64,1.85,0,0,0,0,0,0,0,0,0,0,0
19.5,1,26281.0,1,7.22,94.7,3,60.2,0,1,6.6,3.15,3.07,0,0,0,1,1,0,0,0,0,1,0
23.0,1,36914.0,1,6.06,73.7,1,42.6,1,1,3.1,4.0,4.0,0,0,0,0,0,0,1,0,1,0,0
21.7,1,68745.0,1,2.49,80.1,4,34.3,0,0,7.0,2.02,2.32,1,0,0,1,0,0,0,0,1,0,0
22.8,1,48557.0,1,3.19,84.2,4,33.3,1,0,5.7,3.19,3.66,0,1,0,0,0,1,0,0,1,0,0
22.4,0,39877.0,1,3.78,85.7,4,48.6,0,1,9.1,2.0,2.04,0,0,0,0,1,0,0,0,0,1,0
19.2,0,25000.0,1,4.86,75.1,3,26.6,0,1,2.9,2.29,2.49,0,1,0,0,0,0,0,1,1,0,0
19.8,1,38794.0,1,4.61,80.6,0,39.6,1,0,3.5,1.86,2.18,0,1,0,0,0,0,0,1,1,0,0
22.6,1,83581.0,0,2.57,79.7,2,56.3,0,0,6.8,1.15,1.14,0,0,0,0,0,1,0,0,0,0,0
22.3,0,29740.5,1,4.0,84.4,0,28.7,0,0,5.5,2.2,2.32,0,0,0,1,0,0,1,0,0,0,1
21.0,0,29740.5,0,4.0,72.6,4,5.8,0,1,5.5,1.59,1.46,0,0,1,0,0,0,1,0,0,0,0
21.3,1,27021.0,1,6.35,92.2,0,19.7,1,0,5.3,3.58,3.93,0,0,1,0,0,0,0,0,0,0,0
23.8,0,25000.0,1,3.21,84.1,0,33.5,0,0,5.9,2.42,2.44,0,1,0,0,0,0,0,0,1,0,0
19.7,0,48083.0,1,5.37,90.5,4,20.0,0,0,4.6,2.87,3.09,0,1,0,0,0,0,0,0,1,0,0
22.2,1,82936.0,1,4.49,77.4,2,25.8,0,0,7.3,3.19,3.39,0,1,0,0,0,1,0,0,0,1,0
20.6,1,47341.0,0,2.89,72.2,7,26.5,0,1,4.6,1.5,1.32,1,0,0,0,0,0,1,0,0,1,0
20.5,1,25000.0,1,4.76,74.4,2,36.7,0,0,6.8,1.39,1.0,0,0,0,1,0,0,0,0,1,0,0
23.4,0,29740.5,1,4.0,87.6,1,18.6,1,0,5.5,4.0,4.0,0,1,0,0,0,0,0,0,1,0,0
22.8,1,32428.0,1,5.2,78.5,0,23.0,0,1,8.6,0.08,0.0,1,0,0,1,0,0,1,0,1,0,0
22.8,0,50207.0,1,2.99,69.0,2,46.9,0,0,1.7,3.28,3.17,0,0,0,0,0,1,0,0,0,0,0
23.9,1,25000.0,1,3.89,83.4,2,24.2,0,0,3.6,1.66,2.05,0,0,1,0,0,0,1,0,1,0,0
21.0,0,25000.0,1,5.05,79.4,4,38.7,0,1,9.6,1.51,1.84,0,0,1,0,0,0,1,0,0,0,0
22.5,1,161652.0,0,1.62,79.6,4,30.2,0,0,5.7,0.0,0.12,1,0,0,0,1,0,0,0,1,0,0
20.3,0,56794.0,1,2.5,68.3,2,29.7,0,0,4.3,2.23,2.09,0,1,0,0,0,0,0,0,1,0,0
21.7,0,59283.0,1,4.05,69.9,2,38.9,1,0,3.2,1.67,1.57,0,0,0,1,0,0,1,0,0,0,0
20.7,1,25000.0,1,4.23,77.6,0,7.7,1,0,4.7,2.97,2.53,0,0,1,0,0,0,0,0,0,0,0
21.2,1,25000.0,1,3.88,74.6,2,35.3,0,1,6.0,2.67,2.7,0,0,0,0,0,0,1,0,0,0,1
22.3,1,29740.5,1,4.0,62.400000000000006,1,36.6,1,1,5.5,3.45,3.61,0,0,0,1,0,0,1,0,0,0,0
19.2,0,25000.0,1,3.87,88.7,1,40.2,1,0,6.1,3.57,3.42,0,1,0,0,0,0,0,1,0,0,0
25.6,0,77671.0,1,5.33,73.5,2,25.5,0,0,2.3,2.13,1.92,0,0,1,0,0,1,0,0,0,1,0
18.8,1,69299.0,1,4.42,74.8,1,30.0,0,1,5.8,2.01,2.67,0,0,0,1,0,0,1,0,1,0,0
18.3,1,25000.0,1,2.55,77.8,2,5.0,0,0,6.1,3.6,3.95,0,0,1,0,0,0,1,0,0,0,0
23.5,1,86712.0,1,4.21,74.3,3,22.0,0,0,6.1,2.62,2.59,0,0,0,1,0,0,1,0,0,0,0
22.7,0,29657.0,1,3.9,80.3,2,32.1,1,1,5.6,2.23,2.1,0,0,0,1,0,1,0,0,0,0,0
22.4,0,140594.0,1,3.13,90.2,3,47.6,1,0,3.3,2.47,2.17,0,0,0,0,0,1,0,0,0,0,0
22.4,0,32429.0,1,2.03,79.7,4,52.1,0,1,3.8,1.75,1.4,0,1,0,0,1,0,0,0,1,0,0
21.0,1,42012.0,1,2.47,84.1,1,25.9,0,0,7.7,2.49,2.89,0,0,0,0,0,1,0,0,1,0,0
19.0,1,68868.0,0,2.9,63.4,5,40.5,0,1,4.1,1.56,2.17,1,0,0,0,0,0,0,0,0,0,0
21.2,0,63996.0,1,5.38,82.7,4,28.2,1,0,4.2,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0
19.5,1,29740.5,1,4.0,93.8,2,10.6,0,0,5.5,1.65,1.31,1,1,0,0,0,0,0,0,0,0,0
23.1,0,27318.0,1,5.59,82.8,4,37.3,0,0,3.3,2.05,2.36,0,0,1,0,0,0,1,0,0,0,0
20.7,1,40477.0,1,2.67,83.0,2,52.0,1,0,6.6,1.36,1.75,0,0,1,0,0,0,0,1,0,1,0
19.2,1,25000.0,1,3.08,84.3,2,25.4,1,1,3.2,3.09,3.07,0,1,0,0,0,1,0,0,0,0,0
20.3,0,32574.0,1,3.27,94.5,3,19.1,0,0,7.5,0.49,0.37,1,0,0,1,0,1,0,0,0,0,0
21.9,0,25000.0,1,3.62,92.8,1,30.8,1,0,3.1,3.99,3.54,0,0,1,0,0,0,1,0,0,0,0
19.8,0,25000.0,1,4.31,73.8,1,28.5,0,0,5.0,2.76,2.3,0,1,0,0,1,0,0,0,0,1,0
19.2,1,30646.0,1,4.81,91.6,2,61.3,1,0,6.1,3.83,3.49,0,1,0,0,0,0,0,1,0,0,0
21.5,1,63409.0,1,5.63,93.0,2,42.1,1,1,6.9,2.22,1.89,1,0,1,0,0,0,0,0,1,0,0
21.5,0,51817.0,1,1.14,68.3,3,31.6,1,1,5.1,2.48,2.37,0,1,0,0,0,0,1,0,0,0,0
19.9,0,28307.0,1,6.63,82.2,2,5.0,1,0,4.2,4.0,3.81,0,0,0,1,0,0,1,0,0,0,0
20.0,0,84812.0,0,2.62,86.2,3,28.3,1,1,8.1,0.05,0.35,0,0,0,1,1,0,0,0,1,0,0
21.5,1,25000.0,1,4.13,59.6,0,52.2,0,0,5.8,1.61,2.02,1,1,0,0,0,0,0,0,0,1,0
17.8,0,29740.5,1,4.0,76.6,2,31.0,1,0,5.5,2.49,2.19,0,1,0,0,0,0,1,0,0,0,0
17.9,0,25000.0,1,4.83,76.3,0,39.9,0,0,2.2,3.49,3.27,0,0,1,0,0,0,0,1,0,0,0
19.4,0,25000.0,1,5.46,76.8,2,34.7,0,1,5.8,3.14,3.11,0,0,0,0,0,1,0,0,0,0,0
20.5,0,48532.0,1,5.32,90.4,0,24.2,1,0,5.5,3.37,3.09,0,0,1,0,0,0,1,0,1,0,0
21.7,1,25000.0,1,4.54,81.5,2,50.3,1,1,3.1,2.78,3.18,0,0,0,1,0,0,1,0,1,0,0
24.2,0,39206.0,1,4.98,85.4,0,32.3,0,0,4.1,3.71,3.6,0,0,0,1,0,0,0,0,0,0,0
22.9,0,79839.0,1,2.39,82.7,2,21.5,1,1,5.7,3.05,3.08,0,0,1,0,0,0,1,0,0,0,0
20.6,0,25000.0,1,3.08,100.0,3,30.3,0,0,6.3,2.99,3.06,0,0,1,0,1,0,0,0,0,0,0
21.0,0,39620.0,1,2.73,90.0,0,47.1,0,0,3.7,2.53,2.4,1,1,0,0,0,1,0,0,0,0,0
18.8,0,41084.0,1,0.92,81.9,3,12.2,1,0,3.7,1.07,1.07,1,1,0,0,1,0,0,0,0,0,0
21.0,0,25000.0,1,2.78,79.9,1,33.2,0,1,5.7,3.14,3.32,0,0,0,1,1,0,0,0,1,0,0
20.4,1,67005.0,1,2.65,76.4,2,30.9,0,1,4.0,4.0,3.31,0,0,0,1,0,1,0,0,1,0,0
21.7,1,25019.0,1,2.79,74.2,3,11.5,1,1,5.1,2.19,2.24,0,1,0,0,0,1,0,0,0,0,0
19.2,1,25000.0,1,4.87,72.4,1,39.2,1,0,8.7,0.78,0.92,1,1,0,0,1,0,0,0,1,0,0
22.1,1,29740.5,0,4.0,89.9,2,33.1,0,1,5.5,1.61,0.95,0,0,0,0,0,1,0,0,0,0,0
24.4,1,40687.0,1,5.1,74.8,2,40.5,0,1,7.3,0.99,1.54,1,1,0,0,0,0,0,1,0,0,0
20.8,1,51801.0,0,1.96,87.1,1,43.7,1,1,3.3,2.31,2.32,0,1,0,0,0,0,0,0,1,0,0
21.9,1,67033.0,1,3.15,78.0,1,29.3,1,0,4.1,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0
22.5,1,25000.0,1,3.49,76.0,1,23.3,1,0,4.1,2.73,3.19,0,0,1,0,0,0,0,1,0,0,0
20.1,1,62937.0,1,5.54,79.4,0,12.9,1,0,3.5,4.0,3.82,0,1,0,0,0,1,0,0,0,0,0
21.5,1,25000.0,1,4.08,96.3,3,22.3,1,0,2.3,4.0,3.96,0,0,0,1,0,0,0,1,0,0,0
21.0,0,29740.5,1,4.0,100.0,1,30.1,1,1,5.5,2.94,3.07,0,0,0,1,0,0,0,0,1,0,0
21.2,0,25256.0,1,2.57,79.1,0,18.4,0,0,6.2,1.54,1.6,1,0,0,1,0,0,0,0,0,0,0
19.3,1,25000.0,1,5.11,78.3,4,37.0,0,0,3.8,3.18,3.54,0,0,0,1,0,0,1,0,0,1,0
21.1,0,48693.0,1,3.92,89.6,2,19.2,0,0,4.2,2.66,2.67,0,0,1,0,1,0,0,0,1,0,0
22.1,0,34903.0,1,1.72,83.2,0,8.8,0,0,5.6,2.29,1.69,1,0,1,0,0,0,1,0,1,0,0
24.2,1,25000.0,1,4.91,76.8,0,23.1,1,0,5.5,1.25,1.15,0,0,0,0,0,1,0,0,0,1,0
23.1,0,44565.0,1,4.38,85.9,2,32.2,1,0,7.4,2.79,2.43,0,0,0,0,0,0,0,0,0,0,0
25.7,0,25207.0,1,3.55,88.1,0,14.9,0,0,7.5,1.85,1.52,0,1,0,0,0,1,0,0,0,0,0
19.3,0,25000.0,1,3.55,80.1,3,19.3,0,0,4.3,3.33,3.89,0,0,1,0,0,0,0,0,0,0,0
22.9,1,30614.0,1,2.61,80.3,0,22.4,0,0,5.4,0.15,0.45,1,1,0,0,0,0,0,0,1,0,0
21.4,0,39265.0,0,5.51,95.7,0,24.0,1,1,3.7,2.15,2.04,0,0,1,0,0,0,0,0,1,0,0
25.8,1,37568.0,1,4.95,75.4,2,33.6,0,0,8.2,1.28,1.22,0,0,0,0,0,0,1,0,0,0,0
19.2,0,25000.0,0,2.62,77.7,4,37.7,1,0,6.0,1.7,1.77,1,1,0,0,1,0,0,0,0,0,0
19.2,0,49428.0,1,4.07,78.3,3,24.3,0,1,7.3,3.92,3.85,0,0,0,1,0,0,0,0,1,0,0
19.7,0,26019.0,0,3.08,95.6,2,17.5,1,0,4.8,3.45,3.44,0,0,0,1,1,0,0,0,1,0,0
17.0,0,25000.0,1,2.34,66.2,1,31.6,0,0,7.3,1.71,1.33,0,0,0,1,0,0,0,1,1,0,0
19.8,1,25000.0,0,6.02,88.6,0,36.2,1,1,6.8,2.63,2.52,1,0,0,1,1,0,0,0,1,0,0
19.3,0,53632.0,1,3.54,81.8,2,49.4,0,1,7.8,0.83,0.41,0,0,1,0,0,1,0,0,0,0,0
21.3,0,29954.0,1,2.91,96.5,1,43.8,0,0,3.1,2.64,2.75,1,0,0,0,0,0,1,0,0,1,0
21.8,1,33743.0,1,2.45,84.8,2,14.9,0,1,5.6,2.27,2.79,0,1,0,0,0,0,0,1,0,1,0
25.1,0,55686.0,1,3.69,64.8,1,28.3,0,1,7.5,0.86,1.08,1,0,1,0,0,1,0,0,0,1,0
23.1,1,29740.5,1,4.0,94.9,1,35.5,1,0,5.5,2.45,2.11,0,0,0,0,0,0,1,0,0,0,0
19.7,1,25000.0,1,3.8,80.1,2,19.8,0,0,6.4,1.16,0.83,0,0,0,1,1,0,0,0,0,0,0
19.0,0,31004.0,0,5.57,65.7,0,25.8,0,0,6.5,2.47,2.3,0,0,1,0,0,0,0,1,1,0,0
22.1,1,35767.0,1,5.21,78.8,2,38.1,1,0,6.8,1.78,1.52,0,0,0,0,0,0,1,0,0,1,0
18.1,0,25395.0,1,4.63,82.3,2,33.0,0,0,6.1,3.22,3.28,0,0,0,1,0,1,0,0,0,1,0
25.0,1,71987.0,1,7.13,73.6,1,30.0,1,0,6.6,2.48,2.38,0,0,0,0,0,0,0,0,1,0,0
23.6,1,25000.0,1,4.33,69.7,1,22.2,0,0,6.3,1.24,0.97,1,1,0,0,1,0,0,0,0,0,1
20.0,0,58223.0,1,2.82,84.4,2,12.7,0,0,7.6,2.52,2.82,0,0,0,0,0,1,0,0,0,1,0
17.2,1,47796.0,1,5.09,72.0,4,26.3,0,0,4.2,3.03,3.6,0,0,0,0,0,1,0,0,0,0,0
24.0,0,39107.0,1,4.18,73.8,3,28.9,1,0,6.1,1.97,2.35,0,0,0,1,0,1,0,0,0,0,0
20.7,0,25000.0,1,4.05,92.9,2,12.4,0,0,7.7,2.35,2.38,0,1,0,0,0,0,1,0,0,0,0
23.7,0,64237.0,1,4.38,79.4,3,30.6,1,0,4.1,1.97,1.53,0,0,1,0,1,0,0,0,1,0,0
17.5,0,25000.0,1,3.49,72.3,0,34.7,0,1,4.3,3.91,4.0,0,0,0,1,0,0,0,0,1,0,0
19.7,0,25000.0,1,6.43,74.8,3,21.7,0,1,6.4,4.0,3.75,0,0,0,0,1,0,0,0,1,0,0
21.0,1,26840.0,1,1.88,85.1,2,34.8,0,1,8.0,2.8,2.51,0,1,0,0,0,0,0,1,0,0,0
21.1,0,37966.0,1,5.06,85.4,3,33.3,0,1,5.3,2.57,2.29,0,1,0,0,0,1,0,0,0,1,0
20.0,1,43637.0,1,4.17,87.3,2,26.3,0,1,5.7,1.73,1.67,0,0,1,0,0,0,0,0,0,0,0
22.4,0,50803.0,1,4.59,88.4,4,25.0,0,1,6.2,1.96,2.39,0,0,0,1,0,0,0,1,0,0,0
18.7,0,48509.0,1,3.51,84.7,3,26.0,0,0,4.6,3.6,3.71,0,0,1,0,0,0,0,0,0,1,0
20.7,0,34605.0,1,5.97,86.9,1,19.7,1,1,9.4,2.63,2.19,0,0,0,0,0,0,1,0,0,1,0
21.3,0,38160.0,1,5.15,78.2,1,34.1,1,0,3.8,2.96,2.5,0,0,0,1,0,0,0,1,0,0,0
22.1,0,25000.0,1,3.0,73.1,1,19.9,0,0,5.7,1.46,1.58,0,1,0,0,0,0,1,0,1,0,0
22.6,0,25000.0,1,5.46,92.9,2,20.6,0,1,5.7,2.47,2.19,0,0,0,0,0,1,0,0,0,0,0
18.5,0,50883.0,1,4.39,89.0,2,36.0,0,1,1.6,3.63,3.9,0,0,0,0,0,0,1,0,0,0,0
17.6,1,49135.0,1,3.24,79.7,2,27.1,0,1,4.0,3.78,3.64,0,1,0,0,0,0,0,1,1,0,0
23.8,1,45903.0,0,1.8,76.7,3,30.7,0,1,3.1,1.87,1.77,0,1,0,0,0,0,0,1,1,0,0
21.7,1,25000.0,1,5.0,100.0,4,9.5,0,0,6.8,1.83,1.47,0,0,1,0,0,0,1,0,0,0,0
19.4,0,51344.0,1,3.06,74.8,3,23.7,1,0,2.5,2.96,2.29,0,0,0,0,0,0,1,0,0,0,0
24.4,1,29740.5,1,4.0,83.8,2,50.2,1,0,5.5,2.43,1.71,0,0,0,0,0,0,0,1,0,0,0
21.3,1,56750.0,0,5.9,76.6,1,8.6,1,0,3.4,4.0,3.37,0,1,0,0,0,0,0,1,0,1,0
23.6,1,25425.0,1,2.95,78.7,0,51.0,0,1,7.2,2.24,2.0,0,0,1,0,1,0,0,0,0,0,0
21.1,0,81675.0,1,5.75,76.0,0,33.1,1,0,3.0,2.72,2.84,0,0,1,0,1,0,0,0,0,0,0
25.5,0,25000.0,1,2.51,64.7,1,23.6,0,0,6.3,1.18,0.7,0,1,0,0,0,0,1,0,0,1,0
